0,1,2,split
8009B01C,paper_cite_paper,7F495E20,train
7F662944,paper_in_domain,02C861D2,train
849B3686,author_in_affiliation,4CDD5BAE,train
807AF1FA,paper_in_domain,069BD3D4,train
76CDDBD8,paper_cite_paper,778850EB,train
85FDE821,author_write_paper,7BFB5CD1,train
7DEF5E39,paper_in_domain,0AA38A26,train
7EB14784,paper_in_domain,0160D514,train
5D75FD3A,paper_in_domain,044294F0,train
80F1AC00,paper_in_domain,0704F51E,train
0FFC7898,author_write_paper,58FC6563,train
7CE81E80,author_write_paper,7E8C0EB6,train
0C85CF18,author_in_affiliation,4F05DC4B,train
7CD7113B,author_write_paper,7DCDD7A8,train
7F993B46,author_write_paper,7ED93FB4,train
7812F761,author_write_paper,80C47C5B,train
77D24650,paper_in_domain,0068640A,train
80F19E22,paper_in_domain,0046D1ED,train
7E9F193B,paper_in_domain,03A63778,train
7FB6F81C,author_in_affiliation,0477FFD3,train
7E094AEF,paper_cite_paper,80809E8C,train
7F590CD7,paper_in_domain,082EEFC0,train
6E186A46,author_in_affiliation,09E1E653,train
7F63C633,paper_cite_paper,7D296B29,train
31AF2130,author_in_affiliation,0223FE88,train
7EE1FB1B,author_write_paper,80BE93F4,train
7516E0DA,paper_in_domain,06950FE3,train
7982DD9E,author_write_paper,7C938085,train
81531CC5,paper_in_venue,47C39427,train
78BC5C0B,author_in_affiliation,0D52D485,train
79AE8487,paper_in_domain,0A7052A8,train
80809E8C,paper_in_domain,213A570A,train
8035DFE6,author_write_paper,7F91B97D,train
7ED5056A,author_in_affiliation,01776B6C,train
840AEF80,author_write_paper,7F9E3809,train
7FA91694,paper_in_domain,0A80EFDA,train
7DA19E2F,paper_in_venue,43FD776C,train
0432FFCA,paper_in_domain,0A6DD7AE,train
807590B3,paper_in_domain,0C19E7BA,train
7DECFC4D,paper_in_domain,03197C4D,train
0AA6D7A7,author_write_paper,80DCFF0A,train
8514084E,author_in_affiliation,500B3463,train
7041B311,paper_in_venue,46AD78C1,train
806AD215,paper_in_domain,0053A2ED,train
7DA98B92,paper_cite_paper,7DE3BCB2,train
7F3AC39E,paper_cite_paper,5CF7F648,train
7565C0CE,paper_cite_paper,7E48C083,train
803989B3,paper_in_domain,09F03076,train
04683B2F,paper_in_venue,47C39427,train
809ED3F2,author_in_affiliation,06D74A38,train
817602E7,paper_in_domain,0719F830,train
7FBD5824,author_in_affiliation,04AF010A,train
7E6729FD,paper_cite_paper,807B95F0,train
7EDF0F0C,paper_cite_paper,5F908864,train
7E5A8EFE,author_in_affiliation,05B090CE,train
7D34FA8C,author_write_paper,7E25B82E,train
7EE398EC,author_write_paper,7D7D0DD0,train
7E964845,author_write_paper,088B9012,train
7CD0F5F4,paper_in_domain,098CFB0F,train
7B534F9D,paper_cite_paper,7D96657B,train
7D0CC4BF,author_in_affiliation,0B0ADEB6,train
800548F2,paper_cite_paper,7D1C484F,train
77120C48,author_write_paper,60EF4B13,train
758EC809,author_write_paper,7E95A890,train
7630BE35,paper_cite_paper,7E05CBEF,train
7EB8119C,author_write_paper,78A13863,train
81074885,author_write_paper,803E1942,train
7EAC97EE,author_write_paper,7AD4725A,train
7F5F2E41,paper_cite_paper,7DC9036C,train
7D9832E9,paper_in_domain,0ADA588F,train
7D8079BD,author_in_affiliation,03D00B37,train
7FB4861E,paper_in_domain,0650B2E2,train
7F418AAE,paper_in_domain,03561AE0,train
8150BAE6,paper_in_domain,0650B2E2,train
74EDA1D4,author_write_paper,58D245BA,train
7D07EA20,paper_in_domain,03A63778,train
58D3845F,paper_in_domain,082123F9,train
80BE93F4,paper_in_domain,0520D581,train
78A3903A,author_in_affiliation,0B0ADEB6,train
5DEFECFE,paper_in_domain,0004C188,train
812313D9,paper_in_venue,460A7036,train
7FC0EB43,paper_in_domain,08181D6E,train
7F67C586,paper_in_domain,047AEE7D,train
80A4CFEE,author_in_affiliation,09E3EE34,train
7CF4D2E3,paper_in_domain,022C6839,train
7F373135,author_write_paper,6745BDBA,train
790E780D,paper_in_venue,465F7C62,train
7E313885,paper_in_domain,096A7997,train
218FC062,author_write_paper,6341272C,train
7FB5980E,paper_cite_paper,804AAD79,train
7F256469,paper_in_domain,06D41840,train
7CFB8A8F,author_write_paper,7E114C9F,train
811CDA39,paper_cite_paper,806A630A,train
7DB144ED,author_write_paper,7DEAFE65,train
630E23A7,paper_cite_paper,5EEFFAC5,train
7D361F1A,paper_in_domain,1FE26BE6,train
758CBA13,paper_in_domain,06BFE1EF,train
7EBC514E,paper_in_domain,035FAB3B,train
110C18F8,author_in_affiliation,4C5192A8,train
7FC3C5C7,paper_in_domain,069C2E55,train
012133D7,author_in_affiliation,01776B6C,train
046A95B3,author_write_paper,7E2F8317,train
795E5DAB,author_in_affiliation,0C33D1B1,train
8511BC48,author_write_paper,7C0872C0,train
7BBA4F8C,paper_cite_paper,63C65319,train
7E390978,author_write_paper,7F50D33E,train
7EBA9DEE,paper_cite_paper,7A2B7F0D,train
7FA4B495,author_write_paper,7B6CCC91,train
7D63585D,author_write_paper,7F5E0D39,train
7CD0F5F4,paper_in_domain,07AB559A,train
5C522F3C,paper_in_domain,00D0DC92,train
71F60790,author_write_paper,5B5D7731,train
6BEC4534,paper_in_domain,04340517,train
0229AF1E,author_write_paper,7FA73E8D,train
7F4EB02D,paper_in_domain,00564A32,train
7C7C881B,author_write_paper,75389224,train
7DBD47ED,paper_in_domain,0160D514,train
7A0D007B,author_write_paper,8171255F,train
76A69BB9,paper_in_venue,43FD776C,train
7FE53977,author_write_paper,73BC7B0A,train
7AF59493,paper_in_domain,091CB999,train
7F34986C,paper_cite_paper,5CDA1E5C,train
5EC559C3,paper_cite_paper,58F60580,train
764C3C6C,paper_cite_paper,7E313885,train
7CF973EE,author_write_paper,80511DBD,train
7DE5C7B3,paper_in_domain,01675530,train
80CF6AAB,paper_in_venue,43319DD4,train
85781E34,author_write_paper,5BF28BEC,train
7F3E9408,paper_in_domain,02EA7A25,train
0AEC6FE2,author_write_paper,5FD59592,train
7F5F2E41,paper_in_domain,0149209A,train
8150E601,paper_cite_paper,59B1B849,train
7FD14BC0,author_write_paper,8084087B,train
80949D42,author_in_affiliation,093456D7,train
7D1D9836,author_write_paper,7D2F0B41,train
776BBE7F,paper_in_domain,08E2F5EA,train
7F016BF4,paper_in_domain,094F7353,train
02E6C91E,paper_in_domain,03A63778,train
77A38500,author_in_affiliation,09490884,train
7D18A26B,paper_cite_paper,7DD1A5C9,train
7F94304B,author_write_paper,7FDCD23A,train
7FED56B3,author_write_paper,80A73CD8,train
8456535E,author_write_paper,7E62D734,train
7B4DAA92,paper_in_venue,4607C954,train
7E4F3592,author_in_affiliation,09E3EE34,train
7A563E91,author_in_affiliation,4CE6FC2D,train
7CF35447,paper_in_venue,43319DD4,train
812AA49A,paper_in_domain,1DDADD38,train
78D84453,author_in_affiliation,086E5DD5,train
76CC8B07,paper_cite_paper,7F4BED95,train
04725FA3,author_write_paper,77D24650,train
7A113269,paper_in_domain,0322F49A,train
8104B3B2,paper_cite_paper,7D376FD4,train
8035F101,author_write_paper,7B1F8592,train
43E5EC35,author_write_paper,7E4A6580,train
8117E2AB,paper_in_venue,45701BF3,train
8055B0B9,author_write_paper,75743E64,train
7F2D14FA,paper_in_venue,45A88363,train
7F0D7B77,paper_in_venue,45701BF3,train
7D7D10C4,paper_in_domain,012D9BC6,train
7EE41613,paper_cite_paper,7FC0A39E,train
7F06BE92,paper_cite_paper,7F3B9B7D,train
7FE56E85,paper_in_domain,0826DA74,train
8106F21F,paper_in_domain,08181D6E,train
7DED0230,paper_in_domain,0046D1ED,train
7EAF03D4,paper_cite_paper,7E61F9BF,train
7AD389CE,paper_in_domain,0393A9B8,train
80EF24D5,author_write_paper,7DE36BC6,train
84A596D3,author_write_paper,7FA9D78A,train
8163415A,author_write_paper,657983D8,train
5B956004,paper_in_domain,093C4716,train
80503ACB,paper_cite_paper,80FB5BC4,train
072612B1,paper_in_domain,00BB2E8D,train
7EF400A2,author_write_paper,80237837,train
58784F33,author_write_paper,7FBB7A4D,train
11880E3B,author_write_paper,5B23CB3E,train
7BD9800A,author_write_paper,7E308E9A,train
78270154,author_write_paper,7B869AD5,train
76507390,author_write_paper,7FD65D9D,train
7E21C269,author_in_affiliation,0C5CEED4,train
7F85C930,author_write_paper,5DCC8B62,train
55A428AB,author_write_paper,7F6F004A,train
8170E70E,author_in_affiliation,08A948CC,train
5DBA1E89,author_write_paper,7D8EB270,train
58EE0403,paper_in_domain,0558F468,train
80A63C70,author_in_affiliation,0C01DCFD,train
7FE85602,paper_in_domain,06611DDD,train
75362029,paper_in_domain,084E8F61,train
8105BF22,paper_cite_paper,5A4EB7F7,train
7EDAB80E,author_write_paper,6A886314,train
7516E0DA,paper_in_domain,072FB855,train
7E5E4AD1,paper_in_domain,05D6E7DE,train
7F8038BA,author_write_paper,78739CC6,train
7D7C563B,paper_in_domain,01A2ACFC,train
10F00429,author_write_paper,7795BF85,train
5E37D610,paper_in_domain,093C4716,train
7ECE059C,author_write_paper,7EA8CE35,train
7F59F92A,paper_cite_paper,80731A3F,train
7AAD1531,author_write_paper,7E468F27,train
7D2DF584,paper_in_domain,086C5B4D,train
847568B5,author_in_affiliation,0477FFD3,train
8088168E,author_write_paper,7D6BB293,train
80650645,paper_in_venue,463119A6,train
80F49BFA,paper_in_domain,0304C748,train
03328CAC,author_in_affiliation,05C86094,train
7EC0CEE8,paper_in_domain,0BB3EC21,train
1B3DAD56,author_write_paper,02301B53,train
7FAE0808,paper_in_domain,032F772C,train
7E7DB01D,paper_in_domain,0724DFBA,train
7FB243B9,author_write_paper,7E1F6EC4,train
7B040B8A,paper_cite_paper,7AB99336,train
7D6A5162,author_in_affiliation,05E79D01,train
05827E54,author_in_affiliation,0BC1D058,train
773958F0,author_in_affiliation,0BC1D058,train
7E220078,paper_cite_paper,0736ACD7,train
80ABBD29,paper_in_venue,43319DD4,train
8075A406,author_write_paper,80F88780,train
7CAEBB09,paper_in_domain,03730539,train
7F533349,paper_in_domain,0322F3B2,train
7DA395C1,paper_cite_paper,8017725C,train
7E87F2F8,paper_in_venue,465F7C62,train
8118A410,author_write_paper,7E199720,train
0FC51691,author_in_affiliation,34ED541F,train
5D5C6C93,paper_in_domain,076BC823,train
7D814A47,author_write_paper,7DE742D6,train
7F205F2A,paper_cite_paper,5CECA6B1,train
7E1341B5,paper_cite_paper,80C8D1B0,train
7DD1A5C9,paper_cite_paper,8173C9C8,train
80599306,paper_in_domain,05E46FA7,train
6EF84542,paper_in_domain,0271BC14,train
83E5CC71,author_write_paper,7EFD010E,train
7F612BC9,author_write_paper,5C57817A,train
78EC3A64,author_write_paper,7FDB0770,train
84B6214B,author_in_affiliation,007B93A0,train
7F53C30B,paper_in_domain,040130E0,train
801C5938,author_write_paper,7E48F790,train
7FA36BA5,paper_in_venue,465F7C62,train
7B1AC49D,author_in_affiliation,05282E0D,train
799E9648,paper_in_domain,058D154E,train
7F1F3ED1,author_write_paper,02903606,train
812030A8,paper_cite_paper,6F29391A,train
7EA51AF4,author_write_paper,80F4891E,train
063DA3D3,author_write_paper,7EA178E1,train
7549BAB0,paper_in_domain,020298BB,train
7E61D5F6,author_write_paper,7FC05013,train
85CD384A,author_write_paper,7EB4A171,train
5EA9E425,paper_in_domain,04093723,train
82DDE50E,author_write_paper,5AC6116B,train
042C0414,paper_in_domain,0162605E,train
7E939969,paper_in_venue,45701BF3,train
5B4392E8,author_write_paper,790BBB3E,train
7F015071,paper_cite_paper,7CEE1E0D,train
7E018559,paper_cite_paper,8019AD19,train
7FE5DAB3,author_write_paper,75AA1189,train
7E3B6DA4,paper_in_domain,0984BFF1,train
78C2E97C,author_in_affiliation,0349EE07,train
0D9B2E8F,author_write_paper,813D10BE,train
7F947F40,paper_cite_paper,7D3788C5,train
7F72C651,paper_in_venue,465F7C62,train
7F3DCA22,paper_cite_paper,7F8B1C00,train
80707077,paper_in_domain,0AAB07DF,train
81306A4E,author_write_paper,7D100A68,train
58E282A9,paper_in_domain,03726BFA,train
80D45B35,author_write_paper,5CC50E32,train
805BE02A,paper_cite_paper,7F09576C,train
8595A0AB,author_write_paper,7EA79FED,train
7DD09999,paper_in_domain,0724DFBA,train
7F914038,paper_in_domain,0ABCEA76,train
80EB6FE1,paper_in_domain,05D52366,train
6AB537F6,author_write_paper,5D057987,train
77BF781D,paper_in_domain,0BED3A43,train
5B5AF9A6,paper_cite_paper,80D6330B,train
7D23EA9A,paper_in_venue,45701BF3,train
7D776D32,paper_in_domain,03DDEE22,train
7DA68EFB,paper_in_domain,007AAA53,train
7F7AF17D,author_write_paper,5A4EB7F7,train
4B480972,author_write_paper,7E96E7EE,train
7D4BEDC5,author_write_paper,802C7A71,train
80FC2927,paper_in_domain,00C6B0C7,train
7DE23573,paper_cite_paper,7DCA5D79,train
7CF69DF1,author_write_paper,7604023B,train
7BFC50E4,paper_cite_paper,7CB2F79C,train
7FEB72CB,paper_in_domain,0271BC14,train
7B5F3FE0,paper_in_domain,04B20645,train
7EADF73E,author_in_affiliation,4F05DC4B,train
753BE51B,paper_in_domain,01E077A3,train
7FC62070,author_write_paper,812E3DFE,train
7F649C4B,author_write_paper,75C8DC3E,train
7BEF43DF,author_write_paper,814C7B2E,train
8118F907,paper_in_domain,01E7DD16,train
7E68CBC4,paper_in_domain,000B4A2A,train
76014D6E,author_write_paper,7F3AF35E,train
780EB251,author_write_paper,81211BE7,train
7DED193A,author_write_paper,8116970D,train
7639CEEE,paper_cite_paper,7D96657B,train
7F9D960A,paper_in_domain,09C35A89,train
80C97AFC,paper_in_domain,0650B2E2,train
8019AD19,paper_in_domain,04340B7F,train
82BA4BC6,author_in_affiliation,06D39D72,train
8055A16E,paper_cite_paper,5AE20539,train
7D607FF4,paper_cite_paper,804D537A,train
4D25EB8A,author_in_affiliation,4CE6FC2D,train
7089ABC1,paper_in_domain,0AB78768,train
8100892F,paper_in_domain,0271BC14,train
78649A31,paper_in_venue,43FD776C,train
7F3A0A73,paper_cite_paper,68B81B1F,train
7C76E31F,author_in_affiliation,01328BF3,train
7C36D252,paper_in_domain,20F5F5CD,train
7ECF4892,paper_in_venue,45701BF3,train
7EA433B8,paper_in_domain,0B88F451,train
7E90F00A,paper_cite_paper,7DBFC782,train
7E3653FF,paper_in_domain,0A02F55D,train
6DFE9B2D,paper_in_venue,465F7C62,train
7F3BD326,paper_cite_paper,7D210B6A,train
75CD5778,author_in_affiliation,0262EA12,train
0AAFA3E3,paper_in_domain,0A0F4889,train
8092FA93,author_write_paper,75C197FA,train
7D91554B,author_in_affiliation,026020B1,train
10070375,author_in_affiliation,0477FFD3,train
7C236AAE,paper_in_domain,0BBFF393,train
09ABCB97,author_write_paper,81647693,train
80559E4C,paper_in_venue,45701BF3,train
803E1942,paper_in_domain,071DF995,train
7F5E2B65,paper_in_domain,072BDC64,train
84C42E11,author_write_paper,812C1271,train
7F4EB02D,paper_in_venue,468A7487,train
8073CD9E,paper_in_domain,02D49909,train
5B956004,paper_in_domain,03F53920,train
08B17B5D,paper_in_domain,04340B7F,train
85310056,author_in_affiliation,0961A5E3,train
7D56CE88,paper_cite_paper,7D0CEB4F,train
774324C4,author_write_paper,7F70479E,train
7C45FCBC,paper_in_domain,09715BDF,train
7FC19A89,paper_in_domain,0555BE69,train
802D3584,paper_in_domain,0271BC14,train
69A9DA35,paper_in_domain,0ADA588F,train
7F8C7E64,author_write_paper,7FC7ABDF,train
74FFC1CD,paper_in_domain,01900D77,train
7EBAD5CA,author_in_affiliation,8623AC36,train
5E40259A,paper_in_domain,094A0611,train
7F720503,paper_in_domain,02BAEDB1,train
7D6E9EF4,author_in_affiliation,05C86094,train
8118A410,author_write_paper,7F67DA5B,train
75170874,paper_in_domain,01E7DD16,train
692B5914,author_in_affiliation,0734E3CC,train
7B034C0A,paper_in_domain,04A0A695,train
7DEC4ED8,paper_in_venue,448ECA1D,train
14CCBD42,author_in_affiliation,05B090CE,train
7BFC50E4,paper_in_domain,0765A2E4,train
85897C06,author_in_affiliation,0349EE07,train
7E60686D,paper_in_domain,092289D0,train
7E3F008C,author_write_paper,02258546,train
77DF520D,author_write_paper,7C86612A,train
7D97F043,paper_in_venue,45701BF3,train
093FC66C,author_write_paper,7FD9C2D3,train
7FEAA717,author_write_paper,7DE28C2A,train
7FB92051,paper_in_venue,43ABF249,train
7F5ECA9B,author_in_affiliation,4F076E00,train
78C1658A,paper_in_domain,047CE770,train
7FE69634,paper_in_domain,008782E9,train
7DDB4399,author_in_affiliation,08EF476D,train
7BEC9917,author_in_affiliation,09368EC9,train
7073A893,paper_in_domain,0801842D,train
7D1AB532,author_in_affiliation,0477FFD3,train
76BAA0EF,paper_cite_paper,75743E64,train
6B51598C,paper_in_domain,026583B9,train
7EE5F3EB,paper_in_domain,03A63778,train
7E61D5F6,author_write_paper,768CB18D,train
7A4B78F0,paper_in_domain,04093723,train
12595477,author_write_paper,7EF18C7F,train
80297F62,paper_cite_paper,7FDED6D6,train
818F5DC2,author_in_affiliation,4CE6FC2D,train
7EE1FB1B,author_write_paper,7D0390EF,train
09FD386C,author_in_affiliation,08EF476D,train
7DC5008F,author_in_affiliation,4CE6FC2D,train
72F0C403,paper_in_domain,0650B2E2,train
7D8FDF52,author_write_paper,8126B7A7,train
81476575,paper_in_domain,093D9A21,train
80503ACB,paper_cite_paper,5E460049,train
80D39135,paper_in_domain,047CE770,train
8009C4DD,paper_in_venue,43ABF249,train
7CCF980A,paper_cite_paper,816BBFC1,train
80AD0233,author_in_affiliation,0489A984,train
0B516FBC,paper_in_venue,4607C954,train
7F204042,paper_cite_paper,7D96657B,train
7D2F0B41,paper_cite_paper,7E60686D,train
05C84AD7,author_in_affiliation,07C665E3,train
7D17A093,paper_cite_paper,7846667E,train
8069EA2F,author_write_paper,7E7C915B,train
7EDA68FF,author_write_paper,7EF44B58,train
7F765853,author_write_paper,8179EBCF,train
8153AEA2,paper_in_domain,01E7DD16,train
6886B4DC,paper_in_domain,02F9FC32,train
7F34C256,paper_in_domain,0624FFBC,train
803989B3,paper_in_domain,000D0DDA,train
0CFFC252,paper_in_domain,0ADA588F,train
7E4A6580,paper_in_venue,468A7487,train
7FBC4F90,author_write_paper,7FDD5607,train
7F6D75CA,paper_cite_paper,7D544774,train
775B7B1E,author_write_paper,80809E8C,train
7EABF9C6,paper_in_domain,0322F49A,train
7F34986C,paper_cite_paper,7F3E27B7,train
812030A8,paper_cite_paper,77D3B296,train
75924530,author_write_paper,7F50D33E,train
7A8F3713,author_write_paper,7D607FF4,train
7D6E9EF4,author_write_paper,7E633981,train
7EB55007,paper_cite_paper,7CE8884A,train
1B3DAD56,author_write_paper,80E3C313,train
817A3779,author_in_affiliation,0478D4F8,train
0797D7ED,paper_in_domain,008782E9,train
7A4E5F61,author_write_paper,7F68C632,train
80A1C656,paper_cite_paper,7D8E7F97,train
73886989,paper_in_domain,02A4F85A,train
76BEAC98,paper_in_venue,4566232D,train
7D71907F,paper_cite_paper,7F50E13C,train
7E63B97C,author_write_paper,5A46C389,train
7F608E80,paper_cite_paper,6260B523,train
7E16A13F,paper_cite_paper,6D67A767,train
0FA717EE,author_in_affiliation,4FF45383,train
7CF1BF39,paper_in_venue,46DAB993,train
80803EC3,author_write_paper,7B20680E,train
81577373,paper_cite_paper,75CF66F5,train
7CC26AC5,paper_in_domain,0667AC6E,train
7720C383,paper_cite_paper,7E7C89A0,train
8115C904,paper_cite_paper,01992FDE,train
7EA51AF4,author_write_paper,6FBE422B,train
0A456C28,paper_in_domain,099EE0F5,train
7CB97320,paper_in_domain,0A7DBC5D,train
22424BB0,author_write_paper,7D14D513,train
73863F00,paper_in_domain,212309C0,train
805BEE8B,paper_in_venue,43319DD4,train
7DC49D48,paper_in_domain,0313D7E3,train
80A29B12,paper_in_domain,0A3CBE02,train
7B02D320,author_in_affiliation,4C7A9B63,train
10F00429,author_in_affiliation,02D4EDF8,train
7E2B2390,author_write_paper,7E1DB223,train
7D1D9836,author_write_paper,7F8B8885,train
11EAB9C2,author_in_affiliation,0296D744,train
7FA259B5,paper_in_domain,04FCA2EE,train
7BEFDF45,paper_in_domain,0724DFBA,train
6AD55379,paper_in_domain,02724C38,train
7E56B8CD,paper_in_domain,0415CAB0,train
802F4620,author_write_paper,7EFD010E,train
753F7AE6,author_write_paper,7EFEBA6E,train
7FDBC34E,paper_in_venue,45701BF3,train
7D6EF172,author_write_paper,7BFC50E4,train
7E94096F,paper_in_domain,0271BC14,train
789B665A,author_in_affiliation,05C86094,train
7D9FD7FE,paper_in_domain,0765A2E4,train
80BBC2B6,paper_in_domain,0724DFBA,train
7F70473C,paper_in_domain,0A9F1432,train
5B54D088,paper_in_domain,0724DFBA,train
022EDD38,author_in_affiliation,056FA77A,train
7A19CFB1,paper_cite_paper,7D174948,train
7FBC4F90,author_write_paper,7E55BE4B,train
80CD43E1,author_in_affiliation,074BDB0A,train
81245327,author_in_affiliation,04BE3F72,train
79732774,paper_in_domain,071DF995,train
78C7DF9C,author_write_paper,09469DF5,train
79962277,paper_in_domain,071925F5,train
7DD69C60,paper_cite_paper,7B3B1FAC,train
7A77F856,author_write_paper,814A8CCD,train
809F0167,author_write_paper,7F5E2B65,train
7F849E6B,author_write_paper,80A3B22A,train
75C7AC0B,paper_in_venue,465F7C62,train
590A9A8A,paper_in_venue,47C39427,train
8532CE0F,author_in_affiliation,012C9CDF,train
7E7B65A5,author_in_affiliation,05B090CE,train
7F38F4FA,paper_in_domain,020298BB,train
80F3AFFB,paper_in_domain,041AB807,train
5B000BA4,paper_in_venue,47CCD465,train
7C938085,paper_cite_paper,812313D9,train
